-169.922, -229.377, 16.165, 35.000
-169.548, -230.099, 16.271, 35.050
-169.161, -230.817, 16.329, 35.100
-168.760, -231.530, 16.392, 35.150
-168.346, -232.240, 16.472, 35.200
-167.917, -232.946, 16.561, 35.250
-167.485, -233.656, 16.655, 35.300
-167.061, -234.376, 16.719, 35.350
-166.642, -235.103, 16.805, 35.400
-166.230, -235.841, 16.910, 35.450
-165.812, -236.581, 17.018, 35.500
-165.381, -237.317, 17.082, 35.550
-164.938, -238.050, 17.154, 35.600
-164.482, -238.780, 17.243, 35.650
-164.025, -239.515, 17.344, 35.700
-163.578, -240.261, 17.415, 35.750
-163.137, -241.016, 17.501, 35.800
-162.702, -241.780, 17.601, 35.850
-162.262, -242.546, 17.700, 35.900
-161.808, -243.309, 17.765, 35.950
-161.342, -244.068, 17.848, 36.000
-160.862, -244.824, 17.944, 36.050
-160.368, -245.576, 18.043, 36.100
-159.870, -246.333, 18.136, 36.150
-159.380, -247.099, 18.206, 36.200
-158.894, -247.874, 18.302, 36.250
-158.414, -248.658, 18.414, 36.300
-157.943, -249.455, 18.522, 36.350
-157.468, -250.254, 18.613, 36.400
-156.983, -251.051, 18.677, 36.450
-156.488, -251.847, 18.765, 36.500
-155.981, -252.641, 18.871, 36.550
-155.460, -253.432, 18.978, 36.600
-154.938, -254.228, 19.071, 36.650
-154.422, -255.034, 19.139, 36.700
-153.912, -255.847, 19.217, 36.750
-153.409, -256.668, 19.254, 36.800
-152.919, -257.495, 19.209, 36.850
-152.431, -258.317, 19.111, 36.900
-151.936, -259.128, 18.980, 36.950
-151.437, -259.931, 18.871, 37.000
-150.935, -260.725, 18.789, 37.050
-150.439, -261.519, 18.726, 37.100
-149.957, -262.319, 18.660, 37.150
-149.487, -263.123, 18.618, 37.200
-149.029, -263.933, 18.595, 37.250
-148.586, -264.750, 18.581, 37.300
-148.160, -265.575, 18.569, 37.350
-147.736, -266.402, 18.570, 37.400
-147.305, -267.226, 18.578, 37.450
-146.872, -268.051, 18.620, 37.500
-146.449, -268.884, 18.670, 37.550
-146.043, -269.726, 18.702, 37.600
-145.650, -270.576, 18.745, 37.650
-145.270, -271.434, 18.797, 37.700
-144.905, -272.301, 18.852, 37.750
-144.556, -273.178, 18.909, 37.800
-144.208, -274.060, 18.965, 37.850
-143.852, -274.942, 19.006, 37.900
-143.494, -275.826, 19.050, 37.950
-143.147, -276.714, 19.071, 38.000
-142.818, -277.608, 19.048, 38.050
-142.503, -278.504, 19.017, 38.100
-142.203, -279.404, 18.999, 38.150
-141.919, -280.309, 18.989, 38.200
-141.652, -281.219, 18.976, 38.250
-141.387, -282.129, 18.954, 38.300
-141.116, -283.037, 18.926, 38.350
-140.841, -283.944, 18.913, 38.400
-140.579, -284.852, 18.893, 38.450
-140.335, -285.762, 18.840, 38.500
-140.104, -286.673, 18.784, 38.550
-139.889, -287.584, 18.741, 38.600
-139.689, -288.498, 18.708, 38.650
-139.489, -289.410, 18.673, 38.700
-139.280, -290.319, 18.626, 38.750
-139.066, -291.225, 18.589, 38.800
-138.864, -292.132, 18.552, 38.850
-138.678, -293.038, 18.492, 38.900
-138.506, -293.944, 18.434, 38.950
-138.348, -294.850, 18.389, 39.000
-138.207, -295.756, 18.348, 39.050
-138.064, -296.661, 18.303, 39.100
-137.913, -297.562, 18.250, 39.150
-137.757, -298.461, 18.209, 39.200
-137.613, -299.359, 18.167, 39.250
-137.486, -300.256, 18.105, 39.300
-137.372, -301.152, 18.047, 39.350
-137.273, -302.046, 18.002, 39.400
-137.189, -302.940, 17.961, 39.450
-137.103, -303.833, 17.914, 39.500
-137.008, -304.722, 17.859, 39.550
-136.908, -305.609, 17.817, 39.600
-136.819, -306.495, 17.777, 39.650
-136.746, -307.378, 17.717, 39.700
-136.687, -308.260, 17.659, 39.750
-136.642, -309.140, 17.613, 39.800
-136.612, -310.018, 17.575, 39.850
-136.580, -310.895, 17.531, 39.900
-136.539, -311.769, 17.476, 39.950
-136.492, -312.641, 17.435, 40.000
-136.455, -313.511, 17.398, 40.050
-136.435, -314.379, 17.340, 40.100
-136.428, -315.244, 17.283, 40.150
-136.435, -316.106, 17.239, 40.200
-136.457, -316.966, 17.203, 40.250
-136.477, -317.824, 17.162, 40.300
-136.487, -318.681, 17.109, 40.350
-136.491, -319.536, 17.069, 40.400
-136.506, -320.389, 17.033, 40.450
-136.537, -321.238, 16.976, 40.500
-136.582, -322.083, 16.920, 40.550
-136.641, -322.925, 16.881, 40.600
-136.714, -323.764, 16.848, 40.650
-136.786, -324.603, 16.809, 40.700
-136.848, -325.440, 16.757, 40.750
-136.904, -326.275, 16.719, 40.800
-136.971, -327.108, 16.683, 40.850
-137.055, -327.935, 16.625, 40.900
-137.152, -328.759, 16.573, 40.950
-137.264, -329.578, 16.536, 41.000
-137.390, -330.393, 16.503, 41.050
-137.515, -331.208, 16.468, 41.100
-137.631, -332.022, 16.421, 41.150
-137.742, -332.835, 16.382, 41.200
-137.863, -333.645, 16.346, 41.250
-138.001, -334.448, 16.289, 41.300
-138.152, -335.246, 16.237, 41.350
-138.318, -336.039, 16.200, 41.400
-138.500, -336.826, 16.169, 41.450
-138.698, -337.608, 16.136, 41.500
-138.895, -338.389, 16.096, 41.550
-139.084, -339.171, 16.047, 41.600
-139.269, -339.952, 16.017, 41.650
-139.465, -340.728, 15.987, 41.700
-139.677, -341.496, 15.930, 41.750
-139.902, -342.258, 15.876, 41.800
-140.142, -343.012, 15.837, 41.850
-140.396, -343.760, 15.808, 41.900
-140.667, -344.501, 15.775, 41.950
-140.938, -345.240, 15.741, 42.000
-141.201, -345.981, 15.695, 42.050
-141.477, -346.715, 15.663, 42.100
-141.773, -347.438, 15.615, 42.150
-142.083, -348.152, 15.569, 42.200
-142.406, -348.857, 15.536, 42.250
-142.744, -349.554, 15.507, 42.300
-143.097, -350.242, 15.471, 42.350
-143.449, -350.929, 15.436, 42.400
-143.794, -351.620, 15.410, 42.450
-144.136, -352.312, 15.420, 42.500
-144.488, -353.000, 15.441, 42.550
-144.855, -353.680, 15.456, 42.600
-145.235, -354.354, 15.493, 42.650
-145.627, -355.024, 15.549, 42.700
-146.018, -355.699, 15.610, 42.750
-146.400, -356.383, 15.664, 42.800
-146.776, -357.074, 15.740, 42.850
-147.146, -357.773, 15.829, 42.900
-147.523, -358.473, 15.912, 42.950
-147.914, -359.169, 15.985, 43.000
-148.315, -359.865, 16.079, 43.050
-148.728, -360.559, 16.187, 43.100
-149.141, -361.260, 16.288, 43.150
-149.545, -361.970, 16.378, 43.200
-149.945, -362.690, 16.488, 43.250
-150.339, -363.419, 16.608, 43.300
-150.741, -364.151, 16.715, 43.350
-151.156, -364.880, 16.813, 43.400
-151.583, -365.609, 16.929, 43.450
-152.021, -366.339, 17.053, 43.500
-152.459, -367.075, 17.167, 43.550
-152.889, -367.822, 17.272, 43.600
-153.315, -368.579, 17.394, 43.650
-153.736, -369.345, 17.524, 43.700
-154.165, -370.114, 17.639, 43.750
-154.606, -370.882, 17.748, 43.800
-155.059, -371.651, 17.872, 43.850
-155.523, -372.420, 18.002, 43.900
-155.985, -373.197, 18.115, 43.950
-156.441, -373.984, 18.216, 44.000
-156.892, -374.780, 18.333, 44.050
-157.337, -375.586, 18.456, 44.100
-157.790, -376.394, 18.558, 44.150
-158.255, -377.201, 18.650, 44.200
-158.729, -378.008, 18.758, 44.250
-159.214, -378.815, 18.871, 44.300
-159.698, -379.630, 18.971, 44.350
-160.174, -380.453, 19.054, 44.400
-160.646, -381.285, 19.152, 44.450
-161.111, -382.126, 19.257, 44.500
-161.582, -382.969, 19.351, 44.550
-162.065, -383.811, 19.441, 44.600
-162.557, -384.654, 19.545, 44.650
-163.058, -385.498, 19.656, 44.700
-163.557, -386.348, 19.748, 44.750
-164.048, -387.208, 19.827, 44.800
-164.533, -388.076, 19.919, 44.850
-165.011, -388.954, 20.018, 44.900
-165.481, -389.841, 20.115, 44.950
-165.954, -390.732, 20.203, 45.000
-166.436, -391.624, 20.290, 45.050
-166.926, -392.517, 20.396, 45.100
-167.424, -393.412, 20.510, 45.150
-167.920, -394.314, 20.609, 45.200
-168.409, -395.224, 20.695, 45.250
-168.893, -396.143, 20.793, 45.300
-169.370, -397.070, 20.898, 45.350
-169.840, -398.007, 21.002, 45.400
-170.314, -398.947, 21.094, 45.450
-170.797, -399.889, 21.186, 45.500
-171.287, -400.833, 21.294, 45.550
-171.786, -401.778, 21.402, 45.600
-172.281, -402.729, 21.445, 45.650
-172.766, -403.683, 21.393, 45.700
-173.240, -404.636, 21.274, 45.750
-173.702, -405.586, 21.119, 45.800
-174.150, -406.534, 20.960, 45.850
-174.596, -407.476, 20.821, 45.900
-175.048, -408.409, 20.700, 45.950
-175.501, -409.336, 20.607, 46.000
-175.958, -410.257, 20.534, 46.050
-176.407, -411.178, 20.473, 46.100
-176.843, -412.102, 20.418, 46.150
-177.269, -413.028, 20.384, 46.200
-177.684, -413.959, 20.366, 46.250
-178.087, -414.894, 20.357, 46.300
-178.490, -415.828, 20.347, 46.350
-178.899, -416.760, 20.329, 46.400
-179.311, -417.690, 20.318, 46.450
-179.728, -418.617, 20.302, 46.500
-180.138, -419.545, 20.266, 46.550
-180.534, -420.475, 20.210, 46.600
-180.920, -421.407, 20.165, 46.650
-181.294, -422.342, 20.135, 46.700
-181.655, -423.280, 20.105, 46.750
-182.015, -424.217, 20.066, 46.800
-182.382, -425.150, 20.018, 46.850
-182.751, -426.080, 19.979, 46.900
-183.125, -427.005, 19.943, 46.950
-183.491, -427.932, 19.894, 47.000
-183.844, -428.859, 19.827, 47.050
-184.184, -429.788, 19.770, 47.100
-184.511, -430.718, 19.729, 47.150
-184.823, -431.653, 19.700, 47.200
-185.118, -432.591, 19.679, 47.250
-185.412, -433.530, 19.668, 47.300
-185.711, -434.469, 19.673, 47.350
-186.011, -435.408, 19.706, 47.400
-186.315, -436.349, 19.756, 47.450
-186.612, -437.294, 19.797, 47.500
-186.895, -438.243, 19.825, 47.550
-187.167, -439.198, 19.868, 47.600
-187.426, -440.159, 19.922, 47.650
-187.672, -441.125, 19.980, 47.700
-187.919, -442.095, 20.037, 47.750
-188.174, -443.068, 20.098, 47.800
-188.433, -444.043, 20.180, 47.850
-188.698, -445.021, 20.273, 47.900
-188.958, -446.004, 20.355, 47.950
-189.207, -446.993, 20.421, 48.000
-189.446, -447.989, 20.503, 48.050
-189.673, -448.991, 20.592, 48.100
-189.889, -450.001, 20.681, 48.150
-190.106, -451.014, 20.759, 48.200
-190.333, -452.031, 20.841, 48.250
-190.564, -453.051, 20.941, 48.300
-190.804, -454.075, 21.050, 48.350
-191.039, -455.105, 21.142, 48.400
-191.263, -456.141, 21.228, 48.450
-191.480, -457.184, 21.327, 48.500
-191.687, -458.233, 21.432, 48.550
-191.899, -459.287, 21.529, 48.600
-192.122, -460.344, 21.624, 48.650
-192.352, -461.405, 21.731, 48.700
-192.575, -462.472, 21.839, 48.750
-192.787, -463.547, 21.936, 48.800
-192.989, -464.628, 22.039, 48.850
-193.181, -465.717, 22.145, 48.900
-193.377, -466.810, 22.245, 48.950
-193.584, -467.906, 22.340, 49.000
-193.798, -469.007, 22.448, 49.050
-194.022, -470.111, 22.559, 49.100
-194.242, -471.221, 22.654, 49.150
-194.453, -472.337, 22.727, 49.200
-194.658, -473.457, 22.802, 49.250
-194.853, -474.582, 22.872, 49.300
-195.053, -475.710, 22.919, 49.350
-195.262, -476.837, 22.942, 49.400
-195.477, -477.964, 22.966, 49.450
-195.701, -479.091, 22.992, 49.500
-195.919, -480.220, 23.002, 49.550
-196.126, -481.351, 22.996, 49.600
-196.324, -482.483, 22.999, 49.650
-196.511, -483.618, 23.006, 49.700
-196.702, -484.752, 23.005, 49.750
-196.901, -485.885, 22.991, 49.800
-197.106, -487.016, 22.984, 49.850
-197.318, -488.145, 22.980, 49.900
-197.525, -489.275, 22.963, 49.950
-197.720, -490.405, 22.934, 50.000
-197.907, -491.536, 22.915, 50.050
-198.083, -492.667, 22.906, 50.100
-198.262, -493.798, 22.893, 50.150
-198.450, -494.926, 22.869, 50.200
-198.644, -496.053, 22.851, 50.250
-198.846, -497.177, 22.839, 50.300
-199.042, -498.302, 22.818, 50.350
-199.227, -499.427, 22.785, 50.400
-199.403, -500.551, 22.765, 50.450
-199.569, -501.677, 22.754, 50.500
-199.737, -502.802, 22.740, 50.550
-199.915, -503.924, 22.715, 50.600
-200.099, -505.045, 22.698, 50.650
-200.291, -506.163, 22.687, 50.700
-200.478, -507.282, 22.668, 50.750
-200.653, -508.400, 22.638, 50.800
-200.820, -509.519, 22.620, 50.850
-200.975, -510.639, 22.612, 50.900
-201.136, -511.758, 22.597, 50.950
-201.306, -512.875, 22.577, 51.000
-201.482, -513.990, 22.566, 51.050
-201.666, -515.103, 22.560, 51.100
-201.846, -516.216, 22.544, 51.150
-202.014, -517.330, 22.516, 51.200
-202.174, -518.444, 22.501, 51.250
-202.323, -519.559, 22.496, 51.300
-202.476, -520.673, 22.486, 51.350
-202.638, -521.786, 22.469, 51.400
-202.807, -522.896, 22.463, 51.450
-202.985, -524.006, 22.462, 51.500
-203.158, -525.115, 22.445, 51.550
-203.318, -526.224, 22.390, 51.600
-203.470, -527.331, 22.311, 51.650
-203.610, -528.434, 22.225, 51.700
-203.754, -529.533, 22.147, 51.750
-203.908, -530.627, 22.079, 51.800
-204.068, -531.717, 22.025, 51.850
-204.237, -532.804, 21.973, 51.900
-204.400, -533.889, 21.911, 51.950
-204.551, -534.971, 21.832, 52.000
-204.692, -536.051, 21.764, 52.050
-204.821, -537.130, 21.707, 52.100
-204.955, -538.205, 21.651, 52.150
-205.099, -539.276, 21.587, 52.200
-205.249, -540.343, 21.530, 52.250
-205.408, -541.406, 21.476, 52.300
-205.561, -542.468, 21.413, 52.350
-205.700, -543.527, 21.342, 52.400
-205.830, -544.584, 21.283, 52.450
-205.948, -545.640, 21.234, 52.500
-206.070, -546.693, 21.180, 52.550
-206.203, -547.742, 21.116, 52.600
-206.342, -548.787, 21.061, 52.650
-206.490, -549.828, 21.011, 52.700
-206.632, -550.867, 20.953, 52.750
-206.762, -551.905, 20.885, 52.800
-206.881, -552.941, 20.828, 52.850
-206.989, -553.975, 20.782, 52.900
-207.100, -555.006, 20.731, 52.950
-207.223, -556.034, 20.669, 53.000
-207.353, -557.058, 20.615, 53.050
-207.492, -558.078, 20.568, 53.100
-207.625, -559.096, 20.514, 53.150
-207.746, -560.113, 20.448, 53.200
-207.856, -561.127, 20.393, 53.250
-207.954, -562.141, 20.349, 53.300
-208.057, -563.152, 20.302, 53.350
-208.171, -564.159, 20.241, 53.400
-208.292, -565.162, 20.189, 53.450
-208.423, -566.162, 20.144, 53.500
-208.548, -567.160, 20.093, 53.550
-208.659, -568.156, 20.028, 53.600
-208.761, -569.151, 19.974, 53.650
-208.851, -570.144, 19.932, 53.700
-208.944, -571.135, 19.889, 53.750
-209.049, -572.122, 19.829, 53.800
-209.162, -573.106, 19.776, 53.850
-209.285, -574.086, 19.733, 53.900
-209.402, -575.064, 19.685, 53.950
-209.506, -576.041, 19.621, 54.000
-209.599, -577.016, 19.568, 54.050
-209.680, -577.990, 19.528, 54.100
-209.765, -578.961, 19.488, 54.150
-209.862, -579.929, 19.429, 54.200
-209.967, -580.893, 19.377, 54.250
-210.081, -581.854, 19.335, 54.300
-210.191, -582.814, 19.290, 54.350
-210.287, -583.772, 19.227, 54.400
-210.372, -584.727, 19.174, 54.450
-210.444, -585.682, 19.135, 54.500
-210.520, -586.635, 19.098, 54.550
-210.609, -587.584, 19.040, 54.600
-210.705, -588.530, 18.989, 54.650
-210.812, -589.472, 18.947, 54.700
-210.913, -590.413, 18.905, 54.750
-211.000, -591.352, 18.843, 54.800
-211.077, -592.290, 18.790, 54.850
-211.141, -593.226, 18.751, 54.900
-211.208, -594.160, 18.718, 54.950
-211.287, -595.091, 18.661, 55.000
-211.375, -596.018, 18.609, 55.050
-211.474, -596.942, 18.569, 55.100
-211.567, -597.865, 18.530, 55.150
-211.646, -598.786, 18.468, 55.200
-211.714, -599.706, 18.414, 55.250
-211.769, -600.623, 18.377, 55.300
-211.827, -601.539, 18.348, 55.350
-211.898, -602.453, 18.292, 55.400
-211.978, -603.362, 18.239, 55.450
-212.068, -604.269, 18.200, 55.500
-212.153, -605.174, 18.164, 55.550
-212.223, -606.078, 18.102, 55.600
-212.282, -606.979, 18.048, 55.650
-212.329, -607.879, 18.012, 55.700
-212.377, -608.778, 17.986, 55.750
-212.439, -609.673, 17.931, 55.800
-212.509, -610.566, 17.879, 55.850
-212.590, -611.455, 17.839, 55.900
-212.667, -612.343, 17.807, 55.950
-212.729, -613.229, 17.745, 56.000
-212.778, -614.113, 17.690, 56.050
-212.815, -614.996, 17.654, 56.100
-212.854, -615.877, 17.632, 56.150
-212.905, -616.756, 17.579, 56.200
-212.966, -617.631, 17.527, 56.250
-213.038, -618.504, 17.487, 56.300
-213.105, -619.375, 17.457, 56.350
-213.157, -620.244, 17.396, 56.400
-213.197, -621.111, 17.340, 56.450
-213.223, -621.977, 17.304, 56.500
-213.251, -622.841, 17.287, 56.550
-213.292, -623.703, 17.236, 56.600
-213.342, -624.562, 17.182, 56.650
-213.403, -625.418, 17.143, 56.700
-213.460, -626.273, 17.114, 56.750
-213.501, -627.126, 17.054, 56.800
-213.530, -627.976, 16.997, 56.850
-213.544, -628.824, 16.962, 56.900
-213.543, -629.671, 16.936, 56.950
-213.543, -630.517, 16.909, 57.000
-213.553, -631.361, 16.847, 57.050
-213.573, -632.202, 16.793, 57.100
-213.604, -633.041, 16.761, 57.150
-213.649, -633.878, 16.737, 57.200
-213.691, -634.713, 16.705, 57.250
-213.722, -635.546, 16.635, 57.300
-213.740, -636.376, 16.572, 57.350
-213.744, -637.203, 16.537, 57.400
-213.733, -638.029, 16.517, 57.450
-213.721, -638.854, 16.501, 57.500
-213.720, -639.678, 16.442, 57.550
-213.727, -640.499, 16.381, 57.600
-213.745, -641.317, 16.344, 57.650
-213.759, -642.134, 16.332, 57.700
-213.757, -642.949, 16.278, 57.750
-213.742, -643.761, 16.216, 57.800
-213.713, -644.569, 16.174, 57.850
-213.668, -645.375, 16.151, 57.900
-213.622, -646.181, 16.136, 57.950
-213.589, -646.986, 16.081, 58.000
-213.566, -647.789, 16.023, 58.050
-213.554, -648.589, 15.988, 58.100
-213.540, -649.389, 15.978, 58.150
-213.510, -650.186, 15.925, 58.200
-213.467, -650.979, 15.862, 58.250
-213.410, -651.768, 15.820, 58.300
-213.336, -652.554, 15.796, 58.350
-213.262, -653.340, 15.789, 58.400
-213.198, -654.126, 15.738, 58.450
-213.145, -654.910, 15.680, 58.500
-213.101, -655.692, 15.645, 58.550
-213.054, -656.473, 15.633, 58.600
-212.991, -657.251, 15.579, 58.650
-212.913, -658.023, 15.509, 58.700
-212.818, -658.791, 15.460, 58.750
-212.704, -659.554, 15.431, 58.800
-212.572, -660.312, 15.415, 58.850
-212.434, -661.070, 15.411, 58.900
-212.305, -661.829, 15.366, 58.950
-212.183, -662.588, 15.318, 59.000
-212.069, -663.346, 15.289, 59.050
-211.950, -664.101, 15.281, 59.100
-211.816, -664.852, 15.224, 59.150
-211.667, -665.595, 15.147, 59.200
-211.503, -666.332, 15.094, 59.250
-211.322, -667.062, 15.069, 59.300
-211.139, -667.793, 15.075, 59.350
-210.967, -668.526, 15.036, 59.400
-210.805, -669.259, 14.973, 59.450
-210.656, -669.993, 14.928, 59.500
-210.505, -670.724, 14.927, 59.550
-210.341, -671.452, 14.892, 59.600
-210.163, -672.172, 14.832, 59.650
-209.970, -672.887, 14.788, 59.700
-209.762, -673.595, 14.768, 59.750
-209.552, -674.303, 14.772, 59.800
-209.353, -675.013, 14.726, 59.850
-209.166, -675.723, 14.654, 59.900
-208.993, -676.434, 14.601, 59.950
-208.818, -677.143, 14.600, 60.000
-208.630, -677.848, 14.570, 60.050
-208.428, -678.546, 14.512, 60.100
-208.213, -679.237, 14.469, 60.150
-207.981, -679.921, 14.449, 60.200
-207.748, -680.605, 14.457, 60.250
-207.525, -681.292, 14.415, 60.300
-207.315, -681.979, 14.341, 60.350
-207.117, -682.668, 14.288, 60.400
-206.918, -683.354, 14.285, 60.450
-206.705, -684.035, 14.254, 60.500
-206.479, -684.709, 14.193, 60.550
-206.237, -685.374, 14.147, 60.600
-205.980, -686.032, 14.130, 60.650
-205.720, -686.689, 14.146, 60.700
-205.469, -687.350, 14.113, 60.750
-205.230, -688.012, 14.041, 60.800
-205.004, -688.676, 13.985, 60.850
-204.776, -689.337, 13.980, 60.900
-204.535, -689.992, 13.951, 60.950
-204.279, -690.639, 13.890, 61.000
-204.009, -691.276, 13.840, 61.050
-203.722, -691.905, 13.821, 61.100
-203.418, -692.524, 13.813, 61.150
-203.110, -693.142, 13.820, 61.200
-202.809, -693.763, 13.777, 61.250
-202.520, -694.387, 13.697, 61.300
-202.242, -695.012, 13.641, 61.350
-201.963, -695.635, 13.643, 61.400
-201.672, -696.252, 13.622, 61.450
-201.368, -696.859, 13.565, 61.500
-201.049, -697.455, 13.512, 61.550
-200.715, -698.040, 13.486, 61.600
-200.365, -698.616, 13.483, 61.650
-200.012, -699.190, 13.497, 61.700
-199.667, -699.768, 13.456, 61.750
-199.332, -700.350, 13.374, 61.800
-199.010, -700.935, 13.315, 61.850
-198.687, -701.518, 13.316, 61.900
-198.352, -702.093, 13.296, 61.950
-198.005, -702.658, 13.235, 62.000
-197.644, -703.210, 13.181, 62.050
-197.268, -703.749, 13.155, 62.100
-196.876, -704.276, 13.148, 62.150
-196.478, -704.799, 13.176, 62.200
-196.086, -705.328, 13.156, 62.250
-195.702, -705.860, 13.079, 62.300
-195.330, -706.397, 13.010, 62.350
-194.957, -706.930, 13.004, 62.400
-194.573, -707.455, 12.981, 62.450
-194.178, -707.967, 12.920, 62.500
-193.770, -708.464, 12.858, 62.550
-193.347, -708.946, 12.831, 62.600
-192.909, -709.413, 12.825, 62.650
-192.457, -709.865, 12.829, 62.700
-191.999, -710.314, 12.848, 62.750
-191.545, -710.767, 12.816, 62.800
-191.099, -711.226, 12.734, 62.850
-190.664, -711.690, 12.670, 62.900
-190.229, -712.152, 12.676, 62.950
-189.784, -712.603, 12.663, 63.000
-189.330, -713.042, 12.608, 63.050
-188.865, -713.463, 12.540, 63.100
-188.389, -713.867, 12.500, 63.150
-187.900, -714.254, 12.494, 63.200
-187.398, -714.623, 12.500, 63.250
-186.890, -714.987, 12.536, 63.300
-186.385, -715.358, 12.502, 63.350
-185.889, -715.735, 12.413, 63.400
-185.403, -716.120, 12.341, 63.450
-184.918, -716.503, 12.342, 63.500
-184.425, -716.874, 12.331, 63.550
-183.925, -717.232, 12.282, 63.600
-183.417, -717.573, 12.219, 63.650
-182.900, -717.893, 12.182, 63.700
-182.372, -718.195, 12.180, 63.750
-181.834, -718.477, 12.189, 63.800
-181.291, -718.753, 12.231, 63.850
-180.749, -719.036, 12.205, 63.900
-180.215, -719.327, 12.116, 63.950
-179.690, -719.627, 12.037, 64.000
-179.167, -719.926, 12.037, 64.050
-178.637, -720.211, 12.011, 64.100
-178.102, -720.479, 11.949, 64.150
-177.562, -720.728, 11.900, 64.200
-177.014, -720.957, 11.880, 64.250
-176.459, -721.166, 11.892, 64.300
-175.896, -721.354, 11.905, 64.350
-175.330, -721.535, 11.944, 64.400
-174.764, -721.725, 11.914, 64.450
-174.204, -721.923, 11.820, 64.500
-173.653, -722.133, 11.733, 64.550
-173.111, -722.356, 11.688, 64.600
-172.570, -722.582, 11.717, 64.650
-172.023, -722.795, 11.712, 64.700
-171.474, -722.994, 11.655, 64.750
-170.923, -723.174, 11.582, 64.800
-170.367, -723.331, 11.543, 64.850
-169.807, -723.466, 11.534, 64.900
-169.242, -723.580, 11.553, 64.950
-168.673, -723.671, 11.568, 65.000
-168.101, -723.754, 11.607, 65.050
-167.528, -723.843, 11.580, 65.100
-166.959, -723.940, 11.490, 65.150
-166.397, -724.051, 11.401, 65.200
-165.841, -724.177, 11.354, 65.250
-165.285, -724.307, 11.394, 65.300
-164.727, -724.425, 11.404, 65.350
-164.167, -724.529, 11.376, 65.400
-163.606, -724.615, 11.341, 65.450
-163.043, -724.679, 11.323, 65.500
-162.478, -724.719, 11.337, 65.550
-161.912, -724.736, 11.368, 65.600
-161.343, -724.729, 11.425, 65.650
-160.773, -724.699, 11.491, 65.700
-160.198, -724.656, 11.615, 65.750
-159.615, -724.617, 11.699, 65.800
-159.028, -724.585, 11.740, 65.850
-158.437, -724.565, 11.792, 65.900
-157.842, -724.561, 11.876, 65.950
-157.241, -724.561, 12.024, 66.000
-156.636, -724.549, 12.108, 66.050
-156.030, -724.524, 12.129, 66.100
-155.425, -724.481, 12.129, 66.150
-154.823, -724.416, 12.145, 66.200
-154.222, -724.329, 12.187, 66.250
-153.622, -724.218, 12.243, 66.300
-153.025, -724.084, 12.310, 66.350
-152.425, -723.936, 12.435, 66.400
-151.818, -723.791, 12.520, 66.450
-151.204, -723.652, 12.560, 66.500
-150.585, -723.524, 12.613, 66.550
-149.960, -723.411, 12.698, 66.600
-149.327, -723.300, 12.842, 66.650
-148.693, -723.178, 12.922, 66.700
-148.061, -723.042, 12.940, 66.750
-147.433, -722.890, 12.940, 66.800
-146.809, -722.717, 12.965, 66.850
-146.191, -722.521, 13.006, 66.900
-145.578, -722.303, 13.067, 66.950
-144.965, -722.072, 13.185, 67.000
-144.343, -721.844, 13.261, 67.050
-143.716, -721.623, 13.292, 67.100
-143.082, -721.411, 13.328, 67.150
-142.442, -721.214, 13.371, 67.200
-141.799, -721.020, 13.429, 67.250
-141.161, -720.814, 13.396, 67.300
-140.532, -720.597, 13.288, 67.350
-139.915, -720.365, 13.154, 67.400
-139.313, -720.114, 13.046, 67.450
-138.724, -719.843, 12.976, 67.500
-138.149, -719.552, 12.933, 67.550
-137.578, -719.249, 12.963, 67.600
-137.004, -718.949, 12.973, 67.650
-136.425, -718.654, 12.948, 67.700
-135.841, -718.370, 12.923, 67.750
-135.251, -718.100, 12.938, 67.800
-134.656, -717.834, 13.018, 67.850
-134.066, -717.556, 13.031, 67.900
-133.484, -717.268, 12.964, 67.950
-132.915, -716.967, 12.860, 68.000
-132.360, -716.648, 12.775, 68.050
-131.821, -716.312, 12.726, 68.100
-131.296, -715.957, 12.703, 68.150
-130.777, -715.590, 12.753, 68.200
-130.253, -715.226, 12.779, 68.250
-129.723, -714.868, 12.751, 68.300
-129.188, -714.521, 12.698, 68.350
-128.645, -714.189, 12.677, 68.400
-128.098, -713.862, 12.735, 68.450
-127.556, -713.525, 12.752, 68.500
-127.023, -713.177, 12.700, 68.550
-126.503, -712.819, 12.607, 68.600
-126.000, -712.445, 12.527, 68.650
-125.513, -712.055, 12.483, 68.700
-125.044, -711.647, 12.465, 68.750
-124.581, -711.229, 12.519, 68.800
-124.113, -710.812, 12.544, 68.850
-123.639, -710.400, 12.506, 68.900
-123.160, -710.000, 12.426, 68.950
-122.672, -709.616, 12.371, 69.000
-122.181, -709.236, 12.405, 69.050
-121.696, -708.847, 12.414, 69.100
-121.221, -708.449, 12.365, 69.150
-120.761, -708.041, 12.277, 69.200
-120.319, -707.620, 12.206, 69.250
-119.896, -707.183, 12.165, 69.300
-119.491, -706.732, 12.156, 69.350
-119.095, -706.270, 12.221, 69.400
-118.692, -705.809, 12.254, 69.450
-118.284, -705.352, 12.218, 69.500
-117.868, -704.906, 12.136, 69.550
-117.443, -704.474, 12.069, 69.600
-117.013, -704.048, 12.096, 69.650
-116.590, -703.613, 12.104, 69.700
-116.179, -703.171, 12.056, 69.750
-115.784, -702.720, 11.971, 69.800
-115.408, -702.258, 11.893, 69.850
-115.054, -701.784, 11.847, 69.900
-114.721, -701.296, 11.823, 69.950
